# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-87.13981150514532,-89.37040139116226,-0.009505275250587199,-105.20473880419443,0.0,0.0
 0.128785913650761,0.008292905777430635,0.0643929568253805,0.5,-87.13981150514532,-89.36689004256252,-0.009505275250587199,-105.20473880419443,0.0,0.0
 0.1815693496133428,0.016483714359506157,0.15517763163205192,1.719946289040916,-87.14430012120721,-89.36337869396276,-0.00977447987273398,-102.30723404418798,-0.08503834545855173,-1.6110801411040279
 0.2216896987846334,0.024573161273610748,0.20162952419898816,1.1578137659922558,-87.14885888989497,-89.35986734536301,-0.010052642909217707,-99.47632767130884,-0.11362734327902126,-0.7125809822444743
 0.255193973469618,0.03256198204760604,0.23844183612712555,1.0987347815840156,-87.15348922237436,-89.35635599676326,-0.01034009990955737,-96.71086437720959,-0.1382012451525489,-0.7334557188471469
 0.2844324602074814,0.04045091220984025,0.26981321683854964,1.0729481656380861,-87.15819256196274,-89.35284464816351,-0.010637196205990842,-94.00973533202315,-0.16086125217582312,-0.7750061494779698
 0.31061451121658684,0.04824068728915957,0.2975234857120339,1.0583689132622716,-87.16297038498774,-89.34933329956377,-0.01094430096696055,-91.37175622443796,-0.18248467331042695,-0.8258872128498939
 0.33446088804198315,0.05593204281491598,0.32253769962928486,1.0489733555921543,-87.16782420145121,-89.34582195096401,-0.011261788933044043,-88.79583927077753,-0.20354523871776017,-0.8831767425944476
 0.3564427424341188,0.06352571431697776,0.3454518152380511,1.0424104900341857,-87.17275555571263,-89.34231060236426,-0.01159005173482711,-86.28089182683162,-0.22433750007790265,-0.9458829536957194
 0.3768884114051273,0.07102243732574023,0.3666655769196229,1.0375675020295234,-87.17776602734446,-89.3387992537645,-0.011929500020176446,-83.82580982511362,-0.24506273866371348,-1.0136737817284798
 0.39603774409047354,0.0784229473721357,0.38646307774780086,1.0338480799034682,-87.18285723177583,-89.33528790516476,-0.01228056143288465,-81.4295018566675,-0.265868503879892,-1.086500796557775
 0.41407240909687093,0.08572797998764321,0.40505507659367196,1.030903476126449,-87.18803082110806,-89.33177655656502,-0.01264367989409502,-79.09089824925339,-0.2868691672614995,-1.1644609630485518
 0.43113401792087597,0.09293827070429908,0.42260321350887275,1.0285159562743715,-87.19328848493261,-89.32826520796526,-0.013019311928740555,-76.80897465805911,-0.30815756467000477,-1.2477368124014916
 0.44733556767757515,0.10005455505470918,0.4392347927992252,1.0265424937806011,-87.19863195086414,-89.32475385936552,-0.013407940333862741,-74.58267079802155,-0.32981202488603173,-1.3365672137057771
 0.46276898896113905,0.1070775685720574,0.4550522783193575,1.0248852298859625,-87.20406298565726,-89.32124251076576,-0.01381006647694594,-72.41094759893925,-0.3519008969766415,-1.4312362557052551
 0.477510307302612,0.11400804679011747,0.4701396481318763,1.0234749337223288,-87.20958339561919,-89.31773116216601,-0.01422620957665225,-70.29279265231538,-0.3744854994692309,-1.5320612423822562
 0.49162328106643777,0.12084672524326481,0.4845667941845239,1.0222612394864037,-87.21519502765523,-89.31421981356627,-0.014656910454959357,-68.22720266136558,-0.3976222254743452,-1.6393941058983759
 0.5051620323549375,0.12759433946648546,0.498392656710689,1.0212066261907935,-87.22089976986388,-89.31070846496651,-0.01510273093049517,-66.21319048866967,-0.4213639860197705,-1.7536152367015014
 0.5181729923401825,0.13425162499538942,0.5116675123475589,1.0202825657694856,-87.22669955233901,-89.30719711636677,-0.015564259323897994,-64.24976474560273,-0.4457613029098183,-1.875135802255591
 0.5306963677400122,0.14081931736622108,0.5244346800400962,1.0194669795421907,-87.23259634795696,-89.303685767767,-0.016042106944084842,-62.33595147355173,-0.47086312033956235,-2.004397107674788
 0.5427672652543989,0.1472981521158695,0.5367318164972077,1.018742512100292,-87.23859217307199,-89.30017441916726,-0.016536904327856126,-60.47081002431135,-0.49671742369495847,-2.1418708364130787
 0.5544165668193571,0.15368886478188135,0.5485919160368783,1.018095331598801,-87.24468908823619,-89.29666307056752,-0.017049316317639087,-58.65337831555205,-0.5233717343643988,-2.288060835305178
 0.5656716201162488,0.15999219090247085,0.5600440934678024,1.0175142781497826,-87.25088919899794,-89.29315172196776,-0.017580029134421037,-56.88272711915121,-0.5508735141638313,-2.443505070476017
 0.576556789946199,0.1662088660165327,0.5711142050312251,1.0169902478658395,-87.25719465645373,-89.28964037336802,-0.018129756094457463,-55.1579400621785,-0.5792704711359613,-2.608774820765471
 0.5870939033300402,0.1723396256636513,0.5818253466381201,1.0165157398154854,-87.26360765806109,-89.28612902476826,-0.018699242034008915,-53.47810345367303,-0.6086108570492683,-2.784480421203476
 0.5973026123902596,0.1783852053841144,0.5921982578601529,1.0160845177235185,-87.27013044820558,-89.28261767616851,-0.019289263011289574,-51.842312451995824,-0.6389436809294499,-2.9712693055756
 0.6072006928832069,0.1843463407189233,0.6022516526367337,1.0156913538684844,-87.27676531878575,-89.27910632756877,-0.0199006192305808,-50.24969265596139,-0.6703189153599887,-3.1698301961572097
 0.6168042918297554,0.19022376720980308,0.6120024923564827,1.0153318327868548,-87.28351460989204,-89.27559497896901,-0.020534147856228428,-48.69936687909255,-0.7027876886422438,-3.3808964184124277
 0.6261281344888058,0.19601822039921607,0.6214662131592787,1.0150021990782774,-87.29038071025265,-89.27208363036927,-0.021190722910949474,-47.19046179794505,-0.7364024267350867,-3.605245103553306
